,index,alcoholName,sweetness,sourness,freshness,body,degree,sparkling,alcoholType,keywords,volume,price,manufacturer,ingredients,brewery,description,representative,address,contact,website,foodPairing,imageURL,detailPageUrl,docId
457,457,컨츄리 산머루 와인 (스위트),2.0,3.0,,2,12,0.0,과실주,신맛       과실주 머루,750ml,20000,컨츄리농원,국산 산머루원액 100%,,"천혜의 자연조건으로 포도의 당도가 높고 맛이 좋기로 유명한 충북 영동은 지역의 컨츄리 와이너리. 30년의 포도농사 노하우로 직접 재배한 포도와 산머루를 사용하여 와인을 빚고 있으며, 마음 놓고 마실 수 있도록 첨가제를 전혀 넣지 않고 만드는 수제 와인으로도 유명한 와이너리다.",,,,,삼겹살과 잘 맞는다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551516-%EC%BB%A8%EC%B8%84%EB%A6%AC%20%EC%82%B0%EB%A8%B8%EB%A3%A8%20%EC%99%80%EC%9D%B8%20%EC%8A%A4%EC%9C%84%ED%8A%B8_main.jpg,https://terms.naver.com/entry.naver?docId=3551516&cid=58637&categoryId=58653,3551516
458,458,컨츄리와인캠벨얼리스위트,3.0,1.0,,3,12,0.0,과실주,단맛   바디감 목넘김    과실주 포도,750ml,15000,컨츄리농원,국산포도원액,,,,,,,,,,legacy_458
459,459,"코이버펑크, 머스캣 베일리 에이",3.0,3.0,3.0,4,12,0.0,과실주,단맛 신맛 청량감 바디감     과실주 포도  베리류,750ml,65000,코이버펑크,와이너리 재배 포도 100%,,코이버펑크(Koyberpunk)는 새롭게 떠오르는 신생 한국 와인 생산자로 와인 이름은 영어 단어 Korean Cyberpunk의 합성어이다. 전세계 사람들이 한국의 면모를 떠올릴 때 흔하게 사용하는 단어인 사이버펑크(Cyberpunk)를 인용한 것이다. 현대 경쟁사회 속에 갖춘 뛰어난 기술적 테크닉과 근면성실하지만 주도락(酒道樂)을 좋아하는 한국인 특유의 감수성을 5000년 동안 함께 했던 우리 땅과 식문화에도 접목시키고자 자연주의 친환경 고품질 와인으로 그 철학을 표현한다.,,,,,"약간의 단맛의 여운이 길게 이어지는 특징으로 고추장, 된장 등 한국 장 요리와 잘 어울리는 와인이다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6598723-%EC%BD%94%EC%9D%B4%EB%B2%84%ED%8E%91%ED%81%AC%20%EB%A8%B8%EC%8A%A4%EC%BA%A3%20%EB%B2%A0%EC%9D%BC%EB%A6%AC%20%EC%97%90%EC%9D%B4_main.jpg,https://terms.naver.com/entry.naver?docId=6598723&cid=58637&categoryId=58657,6598723
460,460,코이버펑크샤르도네세미용블랜드,2.0,4.0,4.0,3,11,0.0,과실주,신맛 청량감 바디감     과실주 포도  베리류,750ml,65000,코이버펑크,와이너리재배포도,,,,,,,,,,legacy_460
461,461,"코이버펑크, 카베르네 소비뇽",1.0,2.0,2.0,3,12,0.0,과실주,바디감     과실주  베리류,750ml,65000,"고성찬,이금자,정재학",와이너리 재배 포도 100%,,코이버펑크(Koyberpunk)는 새롭게 떠오르는 신생 한국 와인 생산자로 와인 이름은 영어 단어 Korean Cyberpunk의 합성어이다. 전세계 사람들이 한국의 면모를 떠올릴 때 흔하게 사용하는 단어인 사이버펑크(Cyberpunk)를 인용한 것이다. 현대 경쟁사회 속에 갖춘 뛰어난 기술적 테크닉과 근면성실하지만 주도락(酒道樂)을 좋아하는 한국인 특유의 감수성을 5000년 동안 함께 했던 우리 땅과 식문화에도 접목시키고자 자연주의 친환경 고품질 와인으로 그 철학을 표현한다.,,,,,"잘 익은 딸기, 라즈베리, 레드 커런트 등 붉은 과실이 특징이 뚜렷하고 토스트, 코코넛 새 오크의 특징이 잘 입혀져 복합성을 더한다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/6598719-%EC%BD%94%EC%9D%B4%EB%B2%84%ED%8E%91%ED%81%AC%20%EC%B9%B4%EB%B2%A0%EB%A5%B4%EB%84%A4%20%EC%86%8C%EB%B9%84%EB%87%BD_main.png,https://terms.naver.com/entry.naver?docId=6598719&cid=58637&categoryId=58657,6598719
462,462,쿨샷7.5,3.0,1.0,2.0,2,7.5,0.0,과실주,단맛        과실주 복분자  저도수,300ml,3000,농업회사법인고창선운산(유),"복분자과실, 주정, 효모, 구연산, 정제수",,(농)고창선운산에서 생산하는 '쿨샷7.5'는 고창군 심원면 황토 지역에서 서해안 해풍(海風)을 맞고 자란 복분자 중 당도와 과육이 뛰어난 1등급 수확 분으로 빚어 단맛과 신맛이 조화를 이루어 복분자 고유의 맛과 향이 뛰어나다. 쿨샷7.5 한 병에는 55알의 햇복분자에서 착즙한 과즙이 들어있어 천연과즙음료를 마시는 것처럼 복분자주를 가볍게 즐길 수 있게 만든 제품이다.,,,,,달콤한 케익 등과 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5681151-%EC%BF%A8%EC%83%B775_main.jpg,https://terms.naver.com/entry.naver?docId=5681151&cid=58637&categoryId=58655,5681151
463,463,크라테 레드와인 드라이,2.0,2.0,3.0,3,11.5,0.0,과실주,청량감 바디감     과실주 머루,750ml,48000,수도산와이너리,산머루,,"'크라테 레드와인 드라이'는 맑은 공기, 청정환경에서 자란 유기농 산머루와 포도로 정성껏 빚은 한국와인이다. 산포도라고 불리는 산머루는 비록 포도 보다 열매는 작지만 아시아 원산지 비티스 아무렌 시스 계통의 당도와 산고가 높은 품종이다. 스파이시한 향에 강한 풀바디의 중후함을 느낄 수 있는 드라이한 맛의 레드와인이다.",,,,,"스테이크, 고기요리, 꼬치구이, 찜요리 등에 잘 어울린다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804426-%ED%81%AC%EB%9D%BC%ED%85%8C%20%EB%A0%88%EB%93%9C%EC%99%80%EC%9D%B8%20%EB%93%9C%EB%9D%BC%EC%9D%B4_main.jpg,https://terms.naver.com/entry.naver?docId=5804426&cid=58637&categoryId=58657,5804426
464,464,크라테 레드와인 스위트,4.0,2.0,3.0,1,11.5,0.0,과실주,단맛  청량감      과실주 머루,750ml,48000,수도산와이너리,산머루,,"'크라테 레드와인 스위트'는 맑은 공기, 청정환경에서 자란 유기농 산머루와 포도로 정성껏 빚은 한국와인이다. 산포도라고 불리는 산머루는 비록 포도 보다 열매는 작지만 아시아 원산지 비티스 아무렌 시스 계통의 당도와 산고가 높은 품종이다. 스파이시한 향에 강한 풀바디의 중후함을 느낄 수 있는 레드와인으로 2018년 대한민국 우리술품평회 과실주부문에서 최우수상을 수상하였다.",,,,,양념된 두부조림 등의 음식들과 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804428-%ED%81%AC%EB%9D%BC%ED%85%8C%20%EB%A0%88%EB%93%9C%EC%99%80%EC%9D%B8%20%EC%8A%A4%EC%9C%84%ED%8A%B8_main.jpg,https://terms.naver.com/entry.naver?docId=5804428&cid=58637&categoryId=58657,5804428
465,465,크라테 로제와인,4.0,1.0,3.0,3,11.5,0.0,과실주,단맛  청량감 바디감   탄닌감  과실주 머루,375ml,18000,수도산와이너리,산머루,,"'크라테 로제와인'은 맑은 공기, 청정환경에서 자란 유기농 산머루와 포도로 정성껏 빚은 한국와인이다. 산포도라고 불리는 산머루는 비록 포도 보다 열매는 작지만 아시아 원산지 비티스 아무렌 시스 계통의 당도와 산고가 높은 품종이다. 과실향과 아로마가 풍부한 미디엄 바디의 로제와인으로 진한 핑크빛을 된 부드러운 맛이 일품이다.",,,,,약간 단맛이 있는 불고기와 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/5804425-%ED%81%AC%EB%9D%BC%ED%85%8C%20%EB%A1%9C%EC%A0%9C%EC%99%80%EC%9D%B8_main.jpg,https://terms.naver.com/entry.naver?docId=5804425&cid=58637&categoryId=58657,5804425
466,466,타미앙스,1.0,1.0,2.0,4,40,0.0,증류주,바디감     증류주 쌀 오미자 구기자  선물,500ml,50000,추성고을,"쌀, 정제수, 누룩, 오미자, 구기자, 상심자, 갈근",,세계3대주류품평회중 유일하게 2관왕을 차지한 자랑스러운 우리술 '타미앙스'는 대나무숯 여과 등 독특한 제조비법과 오랜 숙성을 통해나온 황금색 빛깔의 아름다움 그 자체를 만나볼 수 있다.,,,,,옥돔구이와 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551506-%ED%83%80%EB%AF%B8%EC%95%99%EC%8A%A4_main.jpg,https://terms.naver.com/entry.naver?docId=3551506&cid=58637&categoryId=58656,3551506
467,467,톡 쏘는 알밤동동,4.0,1.0,3.0,3,6,0.0,기타주류,단맛  청량감 바디감     기타주류 쌀 밤,350ml,1300,가평우리술,"쌀, 정제수, 입국, 밤 농축액, 밤 추출물 등",,톡 쏘는 알밤동동은 기성세대만 마신다는 막걸리의 이미지를 버리고 신세대를 겨냥한 새로운 막걸리로 우리 햅쌀에 국산 밤을 달달 하게 녹여 톡 쏘는 탄산까지 조합해 최적의 레시피로 완성한 상품이다.,,,,,특별한 안주 없이 술만 마셔도 맛있게 먹을 수 있는 술이다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3551490-%ED%86%A1%20%EC%8F%98%EB%8A%94%20%EC%95%8C%EB%B0%A4%EB%8F%99%EB%8F%99_main.jpg,https://terms.naver.com/entry.naver?docId=3551490&cid=58637&categoryId=58651,3551490
468,468,톡 한잔 골드,3.0,,,4,43,0.0,기타주류,향기 단맛   바디감     기타주류 쌀 보리,500ml,49000,농업회사법인(유)대마주조,"찰보리 90%, 쌀 10%, 민들레분말, 볶음보리",,"‘톡 한잔 골드’는 영광 보리특구에서 생산되는 찰보리를 발효해 만든 증류식 소주에 토종 민들레를 첨가한 제품이다. 입 안 가득 보리향이 은은하게 퍼지는 것이 일품이다. 알코올 도수가 43도로 높아 소주 특유의 쓴맛이 있으나 보리에서 나오는 감칠맛이 어우러져 깊은 맛을 느낄 수 있다. 특히 주 원재료인 찰보리는 쌀보다 식이섬유가 5배나 많이 함유돼 장의 연동운동을 도와 변비에 탁월한 효과가 있다. 칼슘, 비타민 B1·B2가 풍부해 콜레스테롤을 잡는 파수꾼이라는 말이 나올 정도로 다이어트에 좋다.",,,,,새우 깐풍기와 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595246-%ED%86%A1%20%ED%95%9C%EC%9E%94%20%EA%B3%A8%EB%93%9C500ml_main.JPG,https://terms.naver.com/entry.naver?docId=3595246&cid=58637&categoryId=58656,3595246
469,469,톡 한잔 소주,2.0,,,3,30,0.0,증류주,바디감     증류주 쌀 보리,500ml,10000,농업회사법인(유)대마주조,"찰보리 90%, 쌀 10%",,"‘톡 한잔 소주’는 영광 보리특구에서 생산되는 찰보리를 발효해 만든 증류식 소주다. 입 안 가득 보리향이 은은하게 퍼지는 것이 일품이다. 알코올 도수가 30도로 높아 소주 특유의 쓴맛이 있으나 보리에서 나오는 감칠맛이 어우러져 깊은 맛을 느낄 수 있다. 특히 주 원재료인 찰보리는 쌀보다 식이섬유가 5배나 많이 함유돼 장의 연동운동을 도와 변비에 탁월한 효과가 있다. 칼슘, 비타민 B1·B2가 풍부해 콜레스테롤을 잡는 파수꾼이라는 말이 나올 정도로 다이어트에 좋다. 2013년에 이어 2014년 2년 연속 ‘남도 전통술 품평회’에서 증류식소주 부문 우수상을 수상하고 2014년 ‘대한민국 우리술 품평회’에서도 우수상을 수상했다.",,,,,"황태전골, 두부전골 등 국물요리와 잘 어울린다.",https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595245-%ED%86%A1%20%ED%95%9C%EC%9E%94%20%EC%86%8C%EC%A3%BC500ml_main.JPG,https://terms.naver.com/entry.naver?docId=3595245&cid=58637&categoryId=58656,3595245
470,470,티나Tina,,,,5,16,0.0,기타주류,향기    바디감 목넘김    기타주류  이색전통주,750ml,54000,추성고을,"딸기추출물,죽력,정제수,주정,액상과당,구연산,딸기향,망고향",,,,,,,,,,legacy_470
471,471,펀치 쌀 바나나,3.0,1.0,2.0,4,4,1.0,기타주류,단맛   바디감    탄산 기타주류 쌀,750ml,2000,내변산(동진주조),"쌀(국내산), 바나나농축액, 효모, 종곡, 정제수, 합성착향료, 합성감미료",,1977년 설립 후 40여년간 국내는 물론 해외시장에서도 인정 받고 있는 내변산 동진주조의 제품이다. 엄선된 원료로 전통적인 비법으로 제조하면서도 위생적인 작업환경과 최첨단 현대시설장비로 제조하고 있다. '펀치 쌀 바나나'는 막걸리에 바나나 농축액이 첨가되어 막걸리가 아닌 기타주류로 분류된다. 바나나의 은은한 향과 단맛이 느껴지고 알코올 4도로 낮아 여성고객들에게 인기 있는 제품이다.,,,,,달콤한 디저트 음식과 잘 어울린다.,https://capstone-liquor-images.s3.ap-southeast-2.amazonaws.com/images/3595259-%ED%8E%80%EC%B9%98%20%EC%8C%80%20%EB%B0%94%EB%82%98%EB%82%98750ml_main.jpg,https://terms.naver.com/entry.naver?docId=3595259&cid=58637&categoryId=58655,3595259
